,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label
199,348,22,44959,62,"1,31,56,62,44959",4,1,1,430666,Saratov oblast,Saratov oblast,Saratov,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44959,1163,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Saratov oblast
200,348,22,44915,62,"1,31,56,62,44915",4,1,1,430667,Smolensk oblast,Smolensk oblast,Smolensk,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44915,1166,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Smolensk oblast
201,348,22,44946,62,"1,31,56,62,44946",4,1,1,430668,Stavropol kray,Stavropol kray,Stavropol,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44946,1107,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Stavropol krai
202,348,22,44962,62,"1,31,56,62,44962",4,1,1,430669,Sverdlovsk oblast,Sverdlovsk oblast,Sverdlovsk,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44962,1165,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Sverdlovsk oblast
203,348,22,44916,62,"1,31,56,62,44916",4,1,1,430670,Tambov oblast,Tambov oblast,Tambov,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44916,1168,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tambov oblast
204,348,22,44978,62,"1,31,56,62,44978",4,1,1,430671,Tomsk oblast,Tomsk oblast,Tomsk,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44978,1169,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tomsk oblast
205,348,22,44918,62,"1,31,56,62,44918",4,1,1,430672,Tula oblast,Tula oblast,Tula,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44918,1170,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tula oblast
206,348,22,44917,62,"1,31,56,62,44917",4,1,1,430673,Tver oblast,Tver oblast,Tver,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44917,1128,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tver oblast
207,348,22,44965,62,"1,31,56,62,44965",4,1,1,430674,Tyumen oblast without autonomous areas,Tyumen oblast without autonomous areas,Tyumen w/o auto,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44965,1171,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tyumen oblast without autonomous areas
208,348,22,44951,62,"1,31,56,62,44951",4,1,1,430675,Udmurt Republic,Udmurt Republic,Udmurt,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44951,1194,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Udmurtian Republic
209,348,22,44960,62,"1,31,56,62,44960",4,1,1,430676,Ulyanovsk oblast,Ulyanovsk oblast,Ulyanovsk,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44960,1173,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ulyanovsk oblast
210,348,22,44905,62,"1,31,56,62,44905",4,1,1,430677,Vladimir oblast,Vladimir oblast,Vladimir,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44905,1117,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Vladimir oblast
211,348,22,44937,62,"1,31,56,62,44937",4,1,1,430678,Volgograd oblast,Volgograd oblast,Volgograd,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44937,1118,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Volgograd oblast
212,348,22,44925,62,"1,31,56,62,44925",4,1,1,430679,Vologda oblast,Vologda oblast,Vologda,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44925,1119,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Vologda oblast
213,348,22,44906,62,"1,31,56,62,44906",4,1,1,430680,Voronezh oblast,Voronezh oblast,Voronezh,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44906,1120,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Voronezh oblast
214,348,22,44964,62,"1,31,56,62,44964",4,1,1,430681,Yamalo-Nenets autonomous area,Yamalo-Nenets autonomous area,Yamalo,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44964,271,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Yamal-Nenets Autonomous Okrug
215,348,22,44919,62,"1,31,56,62,44919",4,1,1,430682,Yaroslavl oblast,Yaroslavl oblast,Yaroslavl,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44919,1178,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Yaroslavl oblast
216,348,22,44972,62,"1,31,56,62,44972",4,1,1,430683,Zabaikalsk kray,Zabaikalsk kray,Zabaikalsk,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,RUS_44972,1176,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Trans-Baikal krai
217,348,22,63,56,"1,31,56,63",3,1,0,430700,Ukraine,Ukraine,Ukraine,2,admin0,UKR,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR,UKR,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ukraine
218,348,22,50559,63,"1,31,56,63,50559",4,1,1,430705,Ukraine (without Crimea & Sevastopol),Ukraine (without Crimea & Sevastopol),Ukraine no Crimea & Sevastopol,13,subnational,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR_50559,,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ukraine (without Republic of Crimea & Sevastopol)
219,348,22,44934,63,"1,31,56,63,44934",4,1,1,430710,Republic of Crimea,Republic of Crimea,Crimea,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR_44934,1135,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Republic of Crimea
220,348,22,44939,63,"1,31,56,63,44939",4,1,1,430715,Sevastopol,Sevastopol,Sevastopol,4,admin2,,31,"Central Europe, Eastern Europe, and Central Asia",56,Eastern Europe,UKR_44939,1167,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Sevastopol
221,348,22,64,1,"1,64",1,0,0,5.00E+05,High-income,High-income,HI,7,superregion,,64,High-income,NA,,S1,S1,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,High-income
222,348,22,65,64,"1,64,65",2,0,0,510000,High-income Asia Pacific,High-income Asia Pacific,HI Asia Pac,6,region,,64,High-income,65,High-income Asia Pacific,R1,R1,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,High-income Asia-Pacific
223,348,22,66,65,"1,64,65,66",3,1,1,510100,Brunei,Brunei,Brunei,2,admin0,BRN,64,High-income,65,High-income Asia Pacific,BRN,BRN,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Brunei
224,348,22,67,65,"1,64,65,67",3,1,0,510200,Japan,Japan,Japan,2,admin0,JPN,64,High-income,65,High-income Asia Pacific,JPN,JPN,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Japan
225,348,22,35446,67,"1,64,65,67,35446",4,1,1,510211,Aichi,Aichi,Aichi,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35446,JP-23,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Aichi
226,348,22,35428,67,"1,64,65,67,35428",4,1,1,510212,Akita,Akita,Akita,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35428,JP-05,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Akita
227,348,22,35425,67,"1,64,65,67,35425",4,1,1,510213,Aomori,Aomori,Aomori,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35425,JP-02,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Aomori
228,348,22,35435,67,"1,64,65,67,35435",4,1,1,510214,Chiba,Chiba,Chiba,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35435,JP-12,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Chiba
229,348,22,35461,67,"1,64,65,67,35461",4,1,1,510215,Ehime,Ehime,Ehime,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35461,JP-38,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ehime
230,348,22,35441,67,"1,64,65,67,35441",4,1,1,510216,Fukui,Fukui,Fukui,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35441,JP-18,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Fukui
231,348,22,35463,67,"1,64,65,67,35463",4,1,1,510217,Fukuoka,Fukuoka,Fukuoka,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35463,JP-40,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Fukuoka
232,348,22,35430,67,"1,64,65,67,35430",4,1,1,510218,Fukushima,Fukushima,Fukushima,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35430,JP-07,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Fukushima
233,348,22,35444,67,"1,64,65,67,35444",4,1,1,510219,Gifu,Gifu,Gifu,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35444,JP-21,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Gifu
234,348,22,35433,67,"1,64,65,67,35433",4,1,1,510220,Gunma,Gunma,Gunma,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35433,JP-10,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Gunma
235,348,22,35457,67,"1,64,65,67,35457",4,1,1,510222,Hiroshima,Hiroshima,Hiroshima,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35457,JP-34,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hiroshima
236,348,22,35424,67,"1,64,65,67,35424",4,1,1,510223,Hokkaidō,Hokkaido,Hokkaido,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35424,JP-01,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hokkaidō
237,348,22,35451,67,"1,64,65,67,35451",4,1,1,510223.1,Hyōgo,Hyogo,Hyogo,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35451,JP-28,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Hyōgo
238,348,22,35431,67,"1,64,65,67,35431",4,1,1,510224,Ibaraki,Ibaraki,Ibaraki,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35431,JP-08,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ibaraki
239,348,22,35440,67,"1,64,65,67,35440",4,1,1,510225,Ishikawa,Ishikawa,Ishikawa,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35440,JP-17,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ishikawa
240,348,22,35426,67,"1,64,65,67,35426",4,1,1,510231,Iwate,Iwate,Iwate,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35426,JP-03,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Iwate
241,348,22,35460,67,"1,64,65,67,35460",4,1,1,510241,Kagawa,Kagawa,Kagawa,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35460,JP-37,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Kagawa
242,348,22,35469,67,"1,64,65,67,35469",4,1,1,510242,Kagoshima,Kagoshima,Kagoshima,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35469,JP-46,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Kagoshima
243,348,22,35437,67,"1,64,65,67,35437",4,1,1,510243,Kanagawa,Kanagawa,Kanagawa,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35437,JP-14,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Kanagawa
244,348,22,35462,67,"1,64,65,67,35462",4,1,1,510244,Kōchi,Kochi,Kochi,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35462,JP-39,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Kōchi
245,348,22,35466,67,"1,64,65,67,35466",4,1,1,510245,Kumamoto,Kumamoto,Kumamoto,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35466,JP-43,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Kumamoto
246,348,22,35449,67,"1,64,65,67,35449",4,1,1,510246,Kyōto,Kyoto,Kyoto,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35449,JP-26,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Kyōto
247,348,22,35447,67,"1,64,65,67,35447",4,1,1,510247,Mie,Mie,Mie,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35447,JP-24,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Mie
248,348,22,35427,67,"1,64,65,67,35427",4,1,1,510251,Miyagi,Miyagi,Miyagi,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35427,JP-04,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Miyagi
249,348,22,35468,67,"1,64,65,67,35468",4,1,1,510253,Miyazaki,Miyazaki,Miyazaki,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35468,JP-45,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Miyazaki
250,348,22,35443,67,"1,64,65,67,35443",4,1,1,510254,Nagano,Nagano,Nagano,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35443,JP-20,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Nagano
251,348,22,35465,67,"1,64,65,67,35465",4,1,1,510255,Nagasaki,Nagasaki,Nagasaki,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35465,JP-42,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Nagasaki
252,348,22,35452,67,"1,64,65,67,35452",4,1,1,510256,Nara,Nara,Nara,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35452,JP-29,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Nara
253,348,22,35438,67,"1,64,65,67,35438",4,1,1,510257,Niigata,Niigata,Niigata,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35438,JP-15,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Niigata
254,348,22,35467,67,"1,64,65,67,35467",4,1,1,510261,Ōita,Oita,Oita,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35467,JP-44,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ōita
255,348,22,35456,67,"1,64,65,67,35456",4,1,1,510262,Okayama,Okayama,Okayama,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35456,JP-33,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Okayama
256,348,22,35470,67,"1,64,65,67,35470",4,1,1,510263,Okinawa,Okinawa,Okinawa,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35470,JP-47,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Okinawa
257,348,22,35450,67,"1,64,65,67,35450",4,1,1,510264,Ōsaka,Osaka,Osaka,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35450,JP-27,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ōsaka
258,348,22,35464,67,"1,64,65,67,35464",4,1,1,510265,Saga,Saga,Saga,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35464,JP-41,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Saga
259,348,22,35434,67,"1,64,65,67,35434",4,1,1,510266,Saitama,Saitama,Saitama,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35434,JP-11,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Saitama
260,348,22,35448,67,"1,64,65,67,35448",4,1,1,510267,Shiga,Shiga,Shiga,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35448,JP-25,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Shiga
261,348,22,35455,67,"1,64,65,67,35455",4,1,1,510271,Shimane,Shimane,Shimane,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35455,JP-32,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Shimane
262,348,22,35445,67,"1,64,65,67,35445",4,1,1,510281,Shizuoka,Shizuoka,Shizuoka,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35445,JP-22,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Shizuoka
263,348,22,35432,67,"1,64,65,67,35432",4,1,1,510282,Tochigi,Tochigi,Tochigi,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35432,JP-09,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tochigi
264,348,22,35459,67,"1,64,65,67,35459",4,1,1,510283,Tokushima,Tokushima,Tokushima,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35459,JP-36,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tokushima
265,348,22,35436,67,"1,64,65,67,35436",4,1,1,510284,Tōkyō,Tokyo,Tokyo,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35436,JP-13,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tōkyō
266,348,22,35454,67,"1,64,65,67,35454",4,1,1,510291,Tottori,Tottori,Tottori,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35454,JP-31,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Tottori
267,348,22,35439,67,"1,64,65,67,35439",4,1,1,510292,Toyama,Toyama,Toyama,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35439,JP-16,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Toyama
268,348,22,35453,67,"1,64,65,67,35453",4,1,1,510293,Wakayama,Wakayama,Wakayama,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35453,JP-30,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Wakayama
269,348,22,35429,67,"1,64,65,67,35429",4,1,1,510294,Yamagata,Yamagata,Yamagata,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35429,JP-06,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Yamagata
270,348,22,35458,67,"1,64,65,67,35458",4,1,1,510295,Yamaguchi,Yamaguchi,Yamaguchi,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35458,JP-35,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Yamaguchi
271,348,22,35442,67,"1,64,65,67,35442",4,1,1,510296,Yamanashi,Yamanashi,Yamanashi,4,admin2,,64,High-income,65,High-income Asia Pacific,JPN_35442,JP-19,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Yamanashi
272,348,22,68,65,"1,64,65,68",3,1,1,510300,South Korea,South Korea,S Korea,2,admin0,KOR,64,High-income,65,High-income Asia Pacific,KOR,KOR,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,South Korea
273,348,22,69,65,"1,64,65,69",3,1,1,510400,Singapore,Singapore,Singapore,2,admin0,SGP,64,High-income,65,High-income Asia Pacific,SGP,SGP,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Singapore
274,348,22,70,64,"1,64,70",2,0,0,520000,Australasia,Australasia,Australasia,6,region,,64,High-income,70,Australasia,R6,R6,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Australasia
275,348,22,71,70,"1,64,70,71",3,1,1,520100,Australia,Australia,Australia,2,admin0,AUS,64,High-income,70,Australasia,AUS,AUS,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Australia
276,348,22,72,70,"1,64,70,72",3,1,0,520200,New Zealand,New Zealand,New Zealand,2,admin0,NZL,64,High-income,70,Australasia,NZL,NZL,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,New Zealand
277,348,22,44850,72,"1,64,70,72,44850",4,1,1,520300,New Zealand Maori population,New Zealand Maori population,NZ Maori,17,ethnicity,,64,High-income,70,Australasia,NZL_44850,,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,New Zealand Maori population
278,348,22,44851,72,"1,64,70,72,44851",4,1,1,520400,New Zealand non-Maori population,New Zealand non-Maori population,NZ non-Maori,17,ethnicity,,64,High-income,70,Australasia,NZL_44851,,NA,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,New Zealand non-Maori population
279,348,22,73,64,"1,64,73",2,0,0,530000,Western Europe,Western Europe,W Europe,6,region,,64,High-income,73,Western Europe,R10,R10,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Western Europe
280,348,22,74,73,"1,64,73,74",3,1,1,530100,Andorra,Andorra,Andorra,2,admin0,AND,64,High-income,73,Western Europe,AND,AND,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Andorra
281,348,22,75,73,"1,64,73,75",3,1,1,530200,Austria,Austria,Austria,2,admin0,AUT,64,High-income,73,Western Europe,AUT,AUT,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Austria
282,348,22,76,73,"1,64,73,76",3,1,1,530300,Belgium,Belgium,Belgium,2,admin0,BEL,64,High-income,73,Western Europe,BEL,BEL,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Belgium
283,348,22,77,73,"1,64,73,77",3,1,1,530400,Cyprus,Cyprus,Cyprus,2,admin0,CYP,64,High-income,73,Western Europe,CYP,CYP,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Cyprus
284,348,22,78,73,"1,64,73,78",3,1,1,530500,Denmark,Denmark,Denmark,2,admin0,DNK,64,High-income,73,Western Europe,DNK,DNK,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Denmark
285,348,22,79,73,"1,64,73,79",3,1,1,530600,Finland,Finland,Finland,2,admin0,FIN,64,High-income,73,Western Europe,FIN,FIN,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Finland
286,348,22,80,73,"1,64,73,80",3,1,1,530700,France,France,France,2,admin0,FRA,64,High-income,73,Western Europe,FRA,FRA,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,France
287,348,22,81,73,"1,64,73,81",3,1,1,530800,Germany,Germany,Germany,2,admin0,DEU,64,High-income,73,Western Europe,DEU,DEU,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Germany
288,348,22,82,73,"1,64,73,82",3,1,1,530900,Greece,Greece,Greece,2,admin0,GRC,64,High-income,73,Western Europe,GRC,GRC,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Greece
289,348,22,83,73,"1,64,73,83",3,1,1,531000,Iceland,Iceland,Iceland,2,admin0,ISL,64,High-income,73,Western Europe,ISL,ISL,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Iceland
290,348,22,84,73,"1,64,73,84",3,1,1,531100,Ireland,Ireland,Ireland,2,admin0,IRL,64,High-income,73,Western Europe,IRL,IRL,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Ireland
291,348,22,85,73,"1,64,73,85",3,1,1,531200,Israel,Israel,Israel,2,admin0,ISR,64,High-income,73,Western Europe,ISR,ISR,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Israel
292,348,22,86,73,"1,64,73,86",3,1,1,531300,Italy,Italy,Italy,2,admin0,ITA,64,High-income,73,Western Europe,ITA,ITA,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Italy
293,348,22,87,73,"1,64,73,87",3,1,1,531400,Luxembourg,Luxembourg,Luxembourg,2,admin0,LUX,64,High-income,73,Western Europe,LUX,LUX,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Luxembourg
294,348,22,88,73,"1,64,73,88",3,1,1,531500,Malta,Malta,Malta,2,admin0,MLT,64,High-income,73,Western Europe,MLT,MLT,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Malta
295,348,22,89,73,"1,64,73,89",3,1,1,531600,Netherlands,Netherlands,Netherlands,2,admin0,NLD,64,High-income,73,Western Europe,NLD,NLD,1,4/5/18 0:00,NA,1/5/18 16:53,1/5/18 16:53,ferdid06,INSERT,Netherlands
