location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_name_medium,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label,who_label
751,111,60370,92,"1,64,73,92,60370",4,0,1,195.0,Navarre,Navarre,Navarre,Navarre,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60370,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,60371,92,"1,64,73,92,60371",4,0,1,196.0,Valencian Community,Valencian Community,Valencian Community,Valencian Community,18,covid-19,,64.0,High-income,73.0,Western Europe,ESP_60371,,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,,
751,111,93,73,"1,64,73,93",3,0,1,197.0,Sweden,Sweden,Sweden,Sweden,2,admin0,SWE,64.0,High-income,73.0,Western Europe,SWE,SWE,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Sweden,Kingdom of Sweden
751,111,94,73,"1,64,73,94",3,0,1,198.0,Switzerland,Switzerland,Switzerland,Switzerland,2,admin0,CHE,64.0,High-income,73.0,Western Europe,CHE,CHE,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Switzerland,Swiss Confederation
751,111,95,73,"1,64,73,95",3,1,1,199.0,United Kingdom,United Kingdom,United Kingdom,United Kingdom,2,admin0,GBR,64.0,High-income,73.0,Western Europe,GBR,GBR,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,UK,United Kingdom of Great Britain and Northern Ireland
751,111,103,1,"1,103",1,0,0,200.0,Latin America and Caribbean,Latin America and Caribbean,Latin Am & Caribbean,Latin America and Caribbean,7,superregion,,103.0,Latin America and Caribbean,,,S7,S7,,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Latin America and Caribbean,Latin America and Caribbean
751,111,120,103,"1,103,120",2,0,0,201.0,Andean Latin America,Andean Latin America,Andean Latin Am,Andean Latin America,6,region,,103.0,Latin America and Caribbean,120.0,Andean Latin America,R11,R11,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Andean Latin America,Andean Latin America
751,111,121,120,"1,103,120,121",3,0,1,202.0,Bolivia (Plurinational State of),Bolivia (Plurinational State of),Bolivia (Plurinational Stat.,Bolivia (Plurinational State of),2,admin0,BOL,103.0,Latin America and Caribbean,120.0,Andean Latin America,BOL,BOL,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Bolivia,Plurinational State of Bolivia
751,111,122,120,"1,103,120,122",3,0,1,203.0,Ecuador,Ecuador,Ecuador,Ecuador,2,admin0,ECU,103.0,Latin America and Caribbean,120.0,Andean Latin America,ECU,ECU,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Ecuador,Republic of Ecuador
751,111,123,120,"1,103,120,123",3,0,1,204.0,Peru,Peru,Peru,Peru,2,admin0,PER,103.0,Latin America and Caribbean,120.0,Andean Latin America,PER,PER,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Peru,Republic of Peru
751,111,104,103,"1,103,104",2,0,0,205.0,Caribbean,Caribbean,Caribbean,Caribbean,6,region,,103.0,Latin America and Caribbean,104.0,Caribbean,R7,R7,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Caribbean,Caribbean
751,111,105,104,"1,103,104,105",3,0,1,206.0,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,2,admin0,ATG,103.0,Latin America and Caribbean,104.0,Caribbean,ATG,ATG,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Antigua and Barbuda,Antigua and Barbuda
751,111,106,104,"1,103,104,106",3,0,1,207.0,Bahamas,Bahamas,Bahamas,Bahamas,2,admin0,BHS,103.0,Latin America and Caribbean,104.0,Caribbean,BHS,BHS,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,The Bahamas,Commonwealth of the Bahamas
751,111,107,104,"1,103,104,107",3,0,1,208.0,Barbados,Barbados,Barbados,Barbados,2,admin0,BRB,103.0,Latin America and Caribbean,104.0,Caribbean,BRB,BRB,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Barbados,Barbados
751,111,108,104,"1,103,104,108",3,0,1,209.0,Belize,Belize,Belize,Belize,2,admin0,BLZ,103.0,Latin America and Caribbean,104.0,Caribbean,BLZ,BLZ,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Belize,Belize
751,111,305,104,"1,103,104,305",3,0,1,210.0,Bermuda,Bermuda,Bermuda,Bermuda,8,nonsovereign,,103.0,Latin America and Caribbean,104.0,Caribbean,BMU,BMU,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Bermuda,Bermuda
751,111,109,104,"1,103,104,109",3,0,1,211.0,Cuba,Cuba,Cuba,Cuba,2,admin0,CUB,103.0,Latin America and Caribbean,104.0,Caribbean,CUB,CUB,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Cuba,Republic of Cuba
751,111,110,104,"1,103,104,110",3,0,1,212.0,Dominica,Dominica,Dominica,Dominica,2,admin0,DMA,103.0,Latin America and Caribbean,104.0,Caribbean,DMA,DMA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Dominica,Commonwealth of Dominica
751,111,111,104,"1,103,104,111",3,0,1,213.0,Dominican Republic,Dominican Republic,Dominican Republic,Dominican Republic,2,admin0,DOM,103.0,Latin America and Caribbean,104.0,Caribbean,DOM,DOM,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Dominican Republic,Dominican Republic
751,111,112,104,"1,103,104,112",3,0,1,214.0,Grenada,Grenada,Grenada,Grenada,2,admin0,GRD,103.0,Latin America and Caribbean,104.0,Caribbean,GRD,GRD,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Grenada,Grenada
751,111,113,104,"1,103,104,113",3,0,1,215.0,Guyana,Guyana,Guyana,Guyana,2,admin0,GUY,103.0,Latin America and Caribbean,104.0,Caribbean,GUY,GUY,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Guyana,Republic of Guyana
751,111,114,104,"1,103,104,114",3,0,1,216.0,Haiti,Haiti,Haiti,Haiti,2,admin0,HTI,103.0,Latin America and Caribbean,104.0,Caribbean,HTI,HTI,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Haiti,Republic of Haiti
751,111,115,104,"1,103,104,115",3,0,1,217.0,Jamaica,Jamaica,Jamaica,Jamaica,2,admin0,JAM,103.0,Latin America and Caribbean,104.0,Caribbean,JAM,JAM,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Jamaica,Jamaica
751,111,385,104,"1,103,104,385",3,0,1,218.0,Puerto Rico,Puerto Rico,Puerto Rico,Puerto Rico,8,nonsovereign,,103.0,Latin America and Caribbean,104.0,Caribbean,PRI,PRI,1,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Puerto Rico,Puerto Rico
751,111,393,104,"1,103,104,393",3,0,1,219.0,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,Saint Kitts and Nevis,2,admin0,,103.0,Latin America and Caribbean,104.0,Caribbean,KNA,KNA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Saint Kitts and Nevis,Saint Kitts and Nevis
751,111,116,104,"1,103,104,116",3,0,1,220.0,Saint Lucia,Saint Lucia,Saint Lucia,Saint Lucia,2,admin0,LCA,103.0,Latin America and Caribbean,104.0,Caribbean,LCA,LCA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Saint Lucia,Saint Lucia
751,111,117,104,"1,103,104,117",3,0,1,221.0,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Saint Vincent and the Grena.,Saint Vincent and the Grenadines,2,admin0,VCT,103.0,Latin America and Caribbean,104.0,Caribbean,VCT,VCT,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines
751,111,118,104,"1,103,104,118",3,0,1,222.0,Suriname,Suriname,Suriname,Suriname,2,admin0,SUR,103.0,Latin America and Caribbean,104.0,Caribbean,SUR,SUR,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Suriname,Republic of Suriname
751,111,119,104,"1,103,104,119",3,0,1,223.0,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,Trinidad and Tobago,2,admin0,TTO,103.0,Latin America and Caribbean,104.0,Caribbean,TTO,TTO,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Trinidad and Tobago,Republic of Trinidad and Tobago
751,111,422,104,"1,103,104,422",3,0,1,224.0,United States Virgin Islands,United States Virgin Islands,Virgin Isl US,United States Virgin Islands,8,nonsovereign,,103.0,Latin America and Caribbean,104.0,Caribbean,VIR,VIR,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Virgin Islands,United States Virgin Islands
751,111,124,103,"1,103,124",2,0,0,225.0,Central Latin America,Central Latin America,Central Latin Am,Central Latin America,6,region,,103.0,Latin America and Caribbean,124.0,Central Latin America,R12,R12,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Central Latin America,Central Latin America
751,111,125,124,"1,103,124,125",3,0,1,226.0,Colombia,Colombia,Colombia,Colombia,2,admin0,COL,103.0,Latin America and Caribbean,124.0,Central Latin America,COL,COL,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Colombia,Republic of Colombia
751,111,126,124,"1,103,124,126",3,0,1,227.0,Costa Rica,Costa Rica,Costa Rica,Costa Rica,2,admin0,CRI,103.0,Latin America and Caribbean,124.0,Central Latin America,CRI,CRI,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Costa Rica,Republic of Costa Rica
751,111,127,124,"1,103,124,127",3,0,1,228.0,El Salvador,El Salvador,El Salvador,El Salvador,2,admin0,SLV,103.0,Latin America and Caribbean,124.0,Central Latin America,SLV,SLV,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,El Salvador,Republic of El Salvador
751,111,128,124,"1,103,124,128",3,0,1,229.0,Guatemala,Guatemala,Guatemala,Guatemala,2,admin0,GTM,103.0,Latin America and Caribbean,124.0,Central Latin America,GTM,GTM,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Guatemala,Republic of Guatemala
751,111,129,124,"1,103,124,129",3,0,1,230.0,Honduras,Honduras,Honduras,Honduras,2,admin0,HND,103.0,Latin America and Caribbean,124.0,Central Latin America,HND,HND,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Honduras,Republic of Honduras
751,111,130,124,"1,103,124,130",3,0,0,231.0,Mexico,Mexico,Mexico,Mexico,2,admin0,MEX,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX,MEX,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Mexico,United Mexican States
751,111,4643,130,"1,103,124,130,4643",4,0,1,232.0,Aguascalientes,Aguascalientes,Aguascalientes,Aguascalientes,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4643,MX-AGU,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Aguascalientes,
751,111,4644,130,"1,103,124,130,4644",4,0,1,233.0,Baja California,Baja California,Baja CA,Baja California,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4644,MX-BCN,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Baja California,
751,111,4645,130,"1,103,124,130,4645",4,0,1,234.0,Baja California Sur,Baja California Sur,Baja CA Sur,Baja California Sur,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4645,MX-BCS,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Baja California Sur,
751,111,4646,130,"1,103,124,130,4646",4,0,1,235.0,Campeche,Campeche,Campeche,Campeche,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4646,MX-CAM,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Campeche,
751,111,4649,130,"1,103,124,130,4649",4,0,1,236.0,Chiapas,Chiapas,Chiapas,Chiapas,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4649,MX-CHP,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Chiapas,
751,111,4650,130,"1,103,124,130,4650",4,0,1,237.0,Chihuahua,Chihuahua,Chihuahua,Chihuahua,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4650,MX-CHH,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Chihuahua,
751,111,4647,130,"1,103,124,130,4647",4,0,1,238.0,Coahuila,Coahuila,Coahuila,Coahuila,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4647,MX-COA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Coahuila,
751,111,4648,130,"1,103,124,130,4648",4,0,1,239.0,Colima,Colima,Colima,Colima,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4648,MX-COL,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Colima,
751,111,4652,130,"1,103,124,130,4652",4,0,1,240.0,Durango,Durango,Durango,Durango,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4652,MX-DUR,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Durango,
751,111,4653,130,"1,103,124,130,4653",4,0,1,241.0,Guanajuato,Guanajuato,Guanajuato,Guanajuato,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4653,MX-GUA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Guanajuato,
751,111,4654,130,"1,103,124,130,4654",4,0,1,242.0,Guerrero,Guerrero,Guerrero,Guerrero,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4654,MX-GRO,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Guerrero,
751,111,4655,130,"1,103,124,130,4655",4,0,1,243.0,Hidalgo,Hidalgo,Hidalgo,Hidalgo,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4655,MX-HID,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Hidalgo,
751,111,4656,130,"1,103,124,130,4656",4,0,1,244.0,Jalisco,Jalisco,Jalisco,Jalisco,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4656,MX-JAL,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Jalisco,
751,111,4657,130,"1,103,124,130,4657",4,0,1,245.0,México,Mexico,Mexico,México,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4657,MX-MEX,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,México,
751,111,4651,130,"1,103,124,130,4651",4,0,1,246.0,Mexico City,Mexico City,Mexico City,Mexico City,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4651,MX-DIF,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Mexico City,
751,111,4658,130,"1,103,124,130,4658",4,0,1,247.0,Michoacán de Ocampo,Michoacan de Ocampo,Michoacan,Michoacán de Ocampo,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4658,MX-MIC,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Michoacán de Ocampo,
751,111,4659,130,"1,103,124,130,4659",4,0,1,248.0,Morelos,Morelos,Morelos,Morelos,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4659,MX-MOR,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Morelos,
751,111,4660,130,"1,103,124,130,4660",4,0,1,249.0,Nayarit,Nayarit,Nayarit,Nayarit,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4660,MX-NAY,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Nayarit,
751,111,4661,130,"1,103,124,130,4661",4,0,1,250.0,Nuevo León,Nuevo Leon,Nuevo Leon,Nuevo León,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4661,MX-NLE,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Nuevo León,
751,111,4662,130,"1,103,124,130,4662",4,0,1,251.0,Oaxaca,Oaxaca,Oaxaca,Oaxaca,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4662,MX-OAX,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Oaxaca,
751,111,4663,130,"1,103,124,130,4663",4,0,1,252.0,Puebla,Puebla,Puebla,Puebla,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4663,MX-PUE,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Puebla,
751,111,4664,130,"1,103,124,130,4664",4,0,1,253.0,Querétaro,Queretaro,Queretaro,Querétaro,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4664,MX-QUE,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Querétaro,
751,111,4665,130,"1,103,124,130,4665",4,0,1,254.0,Quintana Roo,Quintana Roo,Quintana Roo,Quintana Roo,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4665,MX-ROO,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Quintana Roo,
751,111,4666,130,"1,103,124,130,4666",4,0,1,255.0,San Luis Potosí,San Luis Potosi,San Luis Potosi,San Luis Potosí,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4666,MX-SLP,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,San Luis Potosí,
751,111,4667,130,"1,103,124,130,4667",4,0,1,256.0,Sinaloa,Sinaloa,Sinaloa,Sinaloa,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4667,MX-SIN,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Sinaloa,
751,111,4668,130,"1,103,124,130,4668",4,0,1,257.0,Sonora,Sonora,Sonora,Sonora,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4668,MX-SON,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Sonora,
751,111,4669,130,"1,103,124,130,4669",4,0,1,258.0,Tabasco,Tabasco,Tabasco,Tabasco,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4669,MX-TAB,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Tabasco,
751,111,4670,130,"1,103,124,130,4670",4,0,1,259.0,Tamaulipas,Tamaulipas,Tamaulipas,Tamaulipas,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4670,MX-TAM,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Tamaulipas,
751,111,4671,130,"1,103,124,130,4671",4,0,1,260.0,Tlaxcala,Tlaxcala,Tlaxcala,Tlaxcala,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4671,MX-TLA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Tlaxcala,
751,111,4672,130,"1,103,124,130,4672",4,0,1,261.0,Veracruz de Ignacio de la Llave,Veracruz de Ignacio de la Llave,Veracruz,Veracruz de Ignacio de la Llave,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4672,MX-VER,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Veracruz de Ignacio de la Llave,
751,111,4673,130,"1,103,124,130,4673",4,0,1,262.0,Yucatán,Yucatan,Yucatan,Yucatán,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4673,MX-YUC,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Yucatán,
751,111,4674,130,"1,103,124,130,4674",4,0,1,263.0,Zacatecas,Zacatecas,Zacatecas,Zacatecas,3,admin1,,103.0,Latin America and Caribbean,124.0,Central Latin America,MEX_4674,MX-ZAC,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Zacatecas,
751,111,131,124,"1,103,124,131",3,0,1,264.0,Nicaragua,Nicaragua,Nicaragua,Nicaragua,2,admin0,NIC,103.0,Latin America and Caribbean,124.0,Central Latin America,NIC,NIC,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Nicaragua,Republic of Nicaragua
751,111,132,124,"1,103,124,132",3,0,1,265.0,Panama,Panama,Panama,Panama,2,admin0,PAN,103.0,Latin America and Caribbean,124.0,Central Latin America,PAN,PAN,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Panama,Republic of Panama
751,111,133,124,"1,103,124,133",3,0,1,266.0,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Repub.,Venezuela (Bolivarian Republic of),2,admin0,VEN,103.0,Latin America and Caribbean,124.0,Central Latin America,VEN,VEN,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Venezuela,Bolivarian Republic of Venezuela
751,111,134,103,"1,103,134",2,0,0,267.0,Tropical Latin America,Tropical Latin America,Trop Latin Am,Tropical Latin America,6,region,,103.0,Latin America and Caribbean,134.0,Tropical Latin America,R14,R14,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Tropical Latin America,Tropical Latin America
751,111,135,134,"1,103,134,135",3,0,0,268.0,Brazil,Brazil,Brazil,Brazil,2,admin0,BRA,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA,BRA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Brazil,Federative Republic of Brazil
751,111,4750,135,"1,103,134,135,4750",4,0,1,269.0,Acre,Acre,Acre,Acre,3,admin1,BR-AC,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4750,BR-AC,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Acre,
751,111,4751,135,"1,103,134,135,4751",4,0,1,270.0,Alagoas,Alagoas,Alagoas,Alagoas,3,admin1,BR-AL,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4751,BR-AL,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Alagoas,
751,111,4753,135,"1,103,134,135,4753",4,0,1,271.0,Amapá,Amapa,Amapa,Amapá,3,admin1,BR-AP,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4753,BR-AP,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Amapá,
751,111,4752,135,"1,103,134,135,4752",4,0,1,272.0,Amazonas,Amazonas,Amazonas,Amazonas,3,admin1,BR-AM,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4752,BR-AM,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Amazonas,
751,111,4754,135,"1,103,134,135,4754",4,0,1,273.0,Bahia,Bahia,Bahia,Bahia,3,admin1,BR-BA,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4754,BR-BA,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Bahia,
751,111,4755,135,"1,103,134,135,4755",4,0,1,274.0,Ceará,Ceara,Ceara,Ceará,3,admin1,BR-CE,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4755,BR-CE,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Ceará,
751,111,4756,135,"1,103,134,135,4756",4,0,1,275.0,Distrito Federal,Distrito Federal,Distrito Federal,Distrito Federal,3,admin1,BR-DF,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4756,BR-DF,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Distrito Federal,
751,111,4757,135,"1,103,134,135,4757",4,0,1,276.0,Espírito Santo,Espirito Santo,Espirito Santo,Espírito Santo,3,admin1,BR-ES,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4757,BR-ES,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Espírito Santo,
751,111,4758,135,"1,103,134,135,4758",4,0,1,277.0,Goiás,Goias,Goias,Goiás,3,admin1,BR-GO,103.0,Latin America and Caribbean,134.0,Tropical Latin America,BRA_4758,BR-GO,0,2020-07-12 14:48:10,,2020-07-12 14:48:10,2020-07-12 14:48:10,chantalh,INSERT,Goiás,
